Geo Point;Geo Shape;gml_id;id;nom;code_insee;nom_com;longitude;latitude
48.39483685834881, -4.492579895200062;"{""coordinates"": [-4.492579895200062, 48.39483685834881], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500377;D29500377;La Motte Picquet;29019;Brest;-4.49258;48.394836
48.519576628804266, -2.0161236463878525;"{""coordinates"": [-2.016123646387852, 48.519576628804266], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500813;D221500813;PLOUER la Rusais;22213;Plouër-sur-Rance;-2.0160549;48.519875
48.85670235974848, -3.1125848248373167;"{""coordinates"": [-3.112584824837317, 48.85670235974848], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500687;D221500687;Ajoncs d'or;22195;Pleubian;-3.1125717;48.85666
48.448674005257395, -2.0834242849649183;"{""coordinates"": [-2.083424284964918, 48.448674005257395], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500948;D221500948;Printanier;22259;Quévert;-2.083018;48.448727
48.534914118266805, -4.311642707849427;"{""coordinates"": [-4.311642707849427, 48.534914118266805], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503791;D29503791;Bourg;29179;Ploudaniel;-4.3116703;48.534966
48.109888864658856, -1.698644654973838;"{""coordinates"": [-1.698644654973838, 48.109888864658856], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@RNGUIL;D35ARCOM@RNGUIL;Rennes Guilloux;35238;Rennes;-1.69863;48.1099
48.5060965920495, -2.7462290675000154;"{""coordinates"": [-2.746229067500015, 48.5060965920495], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501019;D221501019;ST BRIEUC Rahuel;22278;Saint-Brieuc;-2.7462292;48.506096
47.531454368324425, -2.3297498926114644;"{""coordinates"": [-2.329749892611464, 47.531454368324425], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000075;D562000075;Aire De Covoiturage (Bel Air);56126;Marzan;-2.3301036;47.53129
47.765339787312065, -2.131124382470449;"{""coordinates"": [-2.131124382470449, 47.765339787312065], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000225;D562000225;Église;56061;La Gacilly;-2.1310778;47.765312
47.99872827051637, -4.2712557851651525;"{""coordinates"": [-4.271255785165152, 47.99872827051637], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503281;D29503281;Kerandoaré;29167;Plogastel-Saint-Germain;-4.2712073;47.998653
48.512131653502145, -2.0814064070631124;"{""coordinates"": [-2.081406407063112, 48.512131653502145], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500673;D221500673;TRIGAVOU Pierre Blanche;22190;Pleslin-Trigavou;-2.081347;48.51198
47.634562265156816, -2.94087136619498;"{""coordinates"": [-2.94087136619498, 47.634562265156816], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000116;D562000116;Lavarion;56262;Le Bono;-2.9408813;47.634518
48.04858732530085, -1.928340619716969;"{""coordinates"": [-1.928340619716969, 48.04858732530085], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@STUCOSS;D35ARCOM@STUCOSS;St Thurial Cossinade;35319;Saint-Thurial;-1.92833;48.0486
48.29448069462447, -1.6339605734946747;"{""coordinates"": [-1.633960573494675, 48.29448069462447], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D352593;D352593;AUBIGNE Mairie;35007;Aubigné;-1.6340797;48.29439
48.13436282161497, -1.955495215661307;"{""coordinates"": [-1.955495215661307, 48.13436282161497], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@M/MGAUL;D35ARCOM@M/MGAUL;Montfort sur Meu Bd De Gaulle / Rue du Coulon;35188;Montfort-sur-Meu;-1.95547;48.1344
47.641961887216326, -2.9401196547167934;"{""coordinates"": [-2.940119654716793, 47.641961887216326], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000175;D562000175;Le Varquez;56262;Le Bono;-2.9401696;47.64198
48.04947921827496, -1.5052753862413764;"{""coordinates"": [-1.505275386241376, 48.04947921827496], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D351512;D351512;Châteaugiron/Général de Gaulle;35069;Châteaugiron;-1.505281;48.049427
48.64759736860512, -2.83860582863298;"{""coordinates"": [-2.83860582863298, 48.64759736860512], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501186;D221501186;ST QUAY PX Coll. C. Claudel;22325;Saint-Quay-Portrieux;-2.8384917;48.647614
48.49973408917027, -2.4946707287915766;"{""coordinates"": [-2.494670728791577, 48.49973408917027], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501222;D221501222;ST AARON La Creusée;22093;Lamballe-Armor;-2.4947395;48.49978
47.83239981471924, -4.16852331852996;"{""coordinates"": [-4.16852331852996, 47.83239981471924], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502619;D29502619;Square Poulavillec;29135;Loctudy;-4.1688013;47.832348
47.52162406262253, -2.5783175969605066;"{""coordinates"": [-2.578317596960507, 47.52162406262253], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000171;D562000171;Av.Charles De Gaulle;56052;Damgan;-2.5782998;47.521576
47.91812320439191, -3.9626648864743803;"{""coordinates"": [-3.96266488647438, 47.91812320439191], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501315;D29501315;Croas Avalou;29057;La Forêt-Fouesnant;-3.9627244;47.918255
48.30423440757077, -3.2329258523731847;"{""coordinates"": [-3.232925852373185, 48.30423440757077], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500748;D221500748;Cristivel;22229;Plounévez-Quintin;-3.2328546;48.304287
48.360747452878904, -2.9560624614379325;"{""coordinates"": [-2.956062461437932, 48.360747452878904], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500382;D221500382;Garatoué;22073;La Harmoye;-2.9557626;48.360638
48.18263540891164, -1.4372764450757356;"{""coordinates"": [-1.437276445075736, 48.18263540891164], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D357122;D357122;LA-BOUEXIERE Bruyeres;35031;La Bouëxière;-1.437404;48.182625
48.16309921394732, -3.782918277399952;"{""coordinates"": [-3.782918277399952, 48.16309921394732], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505592;D29505592;Bourg;29249;Saint-Goazec;-3.7829182;48.163097
48.6075644990605, -2.2443085082205942;"{""coordinates"": [-2.244308508220594, 48.6075644990605], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501056;D221501056;ST CAST Penguen Camping;22282;Saint-Cast-le-Guildo;-2.2443566;48.607555
48.06995519420359, -3.198137394674306;"{""coordinates"": [-3.198137394674306, 48.06995519420359], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000106;D562000106;Guémené-sur-Scorff/Foyer logement;56113;Locmalo;-3.1981356;48.06995
48.1265442417118, -1.686151900257184;"{""coordinates"": [-1.686151900257184, 48.1265442417118], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35RNOLIV2;D35RNOLIV2;Rennes /Olivier de Serres;35238;Rennes;-1.68631;48.1265
48.635099999050325, -2.105949999999983;"{""coordinates"": [-2.10595, 48.635099999050325], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@SLUBOUL;D35ARCOM@SLUBOUL;Saint-Lunaire Boulevard de la Plage;35287;Saint-Lunaire;-2.10595;48.6351
48.38044948023512, -2.6429013595434485;"{""coordinates"": [-2.642901359543449, 48.38044948023512], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500293;D221500293;Beausoleil;22079;Hénon;-2.64189;48.380363
48.467789248161125, -1.9962183684674213;"{""coordinates"": [-1.996218368467421, 48.467789248161125], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500430;D221500430;St-Piat;22118;Lanvallay;-1.9961792;48.467762
48.48053550205198, -2.0419371619496975;"{""coordinates"": [-2.041937161949698, 48.48053550205198], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501236;D221501236;Embt La Jossais;22339;Taden;-2.0418265;48.480644
47.91049148513329, -4.115789542460551;"{""coordinates"": [-4.115789542460551, 47.91049148513329], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501421;D29501421;Bourg;29060;Gouesnach;-4.1157556;47.910484
48.04320931756252, -4.489457950111727;"{""coordinates"": [-4.489457950111727, 48.04320931756252], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504886;D29504886;Bourg;29218;Pont-Croix;-4.489214;48.04321
47.90383641509207, -4.279857576854851;"{""coordinates"": [-4.279857576854851, 47.90383641509207], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503500;D29503500;Place A. Ronarc'h;29174;Plonéour-Lanvern;-4.280023;47.904
48.220121944108016, -3.390929910406464;"{""coordinates"": [-3.390929910406464, 48.220121944108016], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501383;D221501383;Centre de Loisirs;22061;Glomel;-3.3910487;48.220165
48.52319764005092, -2.239138862813225;"{""coordinates"": [-2.239138862813225, 48.52319764005092], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500703;D221500703;Coll. Châteaubriand;22172;Plancoët;-2.2392292;48.523045
48.641114787950436, -3.3717853827999784;"{""coordinates"": [-3.371785382799978, 48.641114787950436], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500892;D221500892;Bourg;22245;Pluzunet;-3.3717854;48.641113
48.637238776297714, -2.435444335867744;"{""coordinates"": [-2.435444335867744, 48.637238776297714], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501328;D221501328;Les Hôpitaux;22054;Erquy;-2.4321597;48.638653
48.20292893599078, -3.5827979422789187;"{""coordinates"": [-3.582797942278919, 48.20292893599078], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000433;D562000433;Moulin Neuf;29152;Motreff;-3.5828874;48.203007
48.602445044769276, -3.268986558023157;"{""coordinates"": [-3.268986558023157, 48.602445044769276], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500619;D221500619;Kerilut;22164;Pédernec;-3.2690513;48.60251
47.703829495446705, -2.9423408691517934;"{""coordinates"": [-2.942340869151793, 47.703829495446705], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000095;D562000095;Ste-Anne-D'Auray/Le Cheval Blanc;56263;Sainte-Anne-d'Auray;-2.9423497;47.703808
48.589799041650075, -3.235129272499947;"{""coordinates"": [-3.235129272499947, 48.589799041650075], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500634;D221500634;Kermarjo;22164;Pédernec;-3.2351294;48.589798
48.28727007194813, -2.8264553530999534;"{""coordinates"": [-2.826455353099953, 48.28727007194813], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRNS:ST:UZE3A3;DREGLRRNS:ST:UZE3A3;Uzel Berlouze;22384;Uzel;-2.8264554;48.28727
48.03747559772265, -4.716816903591183;"{""coordinates"": [-4.716816903591183, 48.03747559772265], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503314;D29503314;La Pointe du Raz;29168;Plogoff;-4.7168183;48.037468
48.644141846820496, -4.365201854126399;"{""coordinates"": [-4.365201854126399, 48.644141846820496], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501902;D29501902;Bourg;29091;Kerlouan;-4.3651924;48.64424
48.50504602386175, -2.743940657257471;"{""coordinates"": [-2.743940657257471, 48.50504602386175], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501017;D221501017;ST BRIEUC Rabelais;22278;Saint-Brieuc;-2.7438679;48.5053
48.249593731893754, -1.9501172074272268;"{""coordinates"": [-1.950117207427227, 48.249593731893754], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35IROEGL1;D35IROEGL1;Irodouer/ Église;35135;Irodouër;-1.95007;48.2496
48.23139003852449, -1.5945565213398978;"{""coordinates"": [-1.594556521339898, 48.23139003852449], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D357057;D357057;MOUAZE Le Chemin Chaussé;35197;Mouazé;-1.594472;48.231377
48.360763906310176, -2.618210476835107;"{""coordinates"": [-2.618210476835107, 48.360763906310176], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501366;D221501366;L'Enseigne;22346;Trédaniel;-2.618406;48.360767
47.88874699284024, -1.6891021110324538;"{""coordinates"": [-1.689102111032454, 47.88874699284024], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D351890;D351890;Poligné/Rue de Rennes;35231;Poligné;-1.6891167;47.88874
48.61165953210702, -2.4661392861370386;"{""coordinates"": [-2.466139286137039, 48.61165953210702], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500187;D221500187;Le Châlet;22054;Erquy;-2.4663172;48.61163
48.439887980895094, -3.8900117142416932;"{""coordinates"": [-3.890011714241693, 48.439887980895094], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504426;D29504426;Bourg;29202;Plounéour-Ménez;-3.8899076;48.439857
48.10877480390235, -1.7105490833894426;"{""coordinates"": [-1.710549083389443, 48.10877480390235], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@RNGENI;D35ARCOM@RNGENI;Rennes Géniaux;35238;Rennes;-1.71061;48.1089
48.637595740494994, -2.406663615056167;"{""coordinates"": [-2.406663615056167, 48.637595740494994], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501330;D221501330;SABLES D'OR Les Acacias;22179;Fréhel;-2.4069018;48.637474
47.98409613443055, -1.892221300454618;"{""coordinates"": [-1.892221300454618, 47.98409613443055], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D3512962;D3512962;Baulon/Chevalerais;35016;Baulon;-1.8922;47.9842
48.28895345767091, -1.3707062715338458;"{""coordinates"": [-1.370706271533846, 48.28895345767091], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D353370;D353370;ST-JEAN-SUR-COUESNON Centre;35282;Rives-du-Couesnon;-1.370604;48.289024
48.421745611148985, -4.7838777463000675;"{""coordinates"": [-4.783877746300067, 48.421745611148985], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503697;D29503697;Ruscumunoc;29177;Plouarzel;-4.783878;48.421745
47.854949763895966, -3.8459306228033276;"{""coordinates"": [-3.845930622803328, 47.854949763895966], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506384;D29506384;Sterenn;29293;Trégunc;-3.8458226;47.855
48.361446757399285, -4.7444303671051795;"{""coordinates"": [-4.74443036710518, 48.361446757399285], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506215;D29506215;Domaine de Kerjan Haut;29282;Trébabu;-4.7444205;48.361473
48.21659629386816, -1.7547901089094644;"{""coordinates"": [-1.754790108909464, 48.21659629386816], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35MEZTEX1;D35MEZTEX1;La Mézière/ Texue;35177;La Mézière;-1.75491;48.2166
48.60181687323067, -2.241328389178494;"{""coordinates"": [-2.241328389178494, 48.60181687323067], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501060;D221501060;ST CAST La Rocheven;22282;Saint-Cast-le-Guildo;-2.2412155;48.60172
48.53957097866599, -4.36592855323948;"{""coordinates"": [-4.36592855323948, 48.53957097866599], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503854;D29503854;Lesgall  An Tarro;29179;Ploudaniel;-4.3660445;48.539616
48.371109779333565, -1.875195697051392;"{""coordinates"": [-1.875195697051392, 48.371109779333565], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@SDOCE;D35ARCOM@SDOCE;Saint-Domineuc Centre;35265;Saint-Domineuc;-1.87523;48.3711
48.523081906649686, -2.2331884077999495;"{""coordinates"": [-2.23318840779995, 48.523081906649686], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501343;D221501343;Eglise;22172;Plancoët;-2.2331884;48.523083
48.628955226456405, -4.301513033507572;"{""coordinates"": [-4.301513033507572, 48.628955226456405], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501494;D29501494;Bourg;29064;Goulven;-4.301541;48.628937
48.116372655868545, -1.7118106016871684;"{""coordinates"": [-1.711810601687168, 48.116372655868545], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35RNMERL1;D35RNMERL1;Rennes /Merlin;35238;Rennes;-1.71216;48.1164
47.90808538153736, -4.071012610712489;"{""coordinates"": [-4.071012610712489, 47.90808538153736], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500775;D29500775;Route de la Chapelle;29032;Clohars-Fouesnant;-4.0708075;47.908066
47.80332271436052, -4.195574655361729;"{""coordinates"": [-4.195574655361729, 47.80332271436052], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502615;D29502615;Palue du Cosquer;29135;Loctudy;-4.195556;47.803387
47.81173049688564, -4.371708495514232;"{""coordinates"": [-4.371708495514232, 47.81173049688564], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503030;D29503030;Saint-Guénolé Le Sterenn;29158;Penmarch;-4.3717084;47.811825
48.418918490754876, -2.6466176100812295;"{""coordinates"": [-2.64661761008123, 48.418918490754876], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500902;D221500902;Pont Renaud;22258;Quessoy;-2.646652;48.41887
47.812377230895365, -4.179007169403829;"{""coordinates"": [-4.179007169403829, 47.812377230895365], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502613;D29502613;Lodonnec;29135;Loctudy;-4.179004;47.812412
48.265580100590576, -1.8403504471750296;"{""coordinates"": [-1.84035044717503, 48.265580100590576], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35GONCROI1;D35GONCROI1;St-Gondran /La Croisade;35276;Saint-Gondran;-1.84032;48.2656
47.802130203489, -4.216102634818438;"{""coordinates"": [-4.216102634818438, 47.802130203489], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503237;D29503237;Lesconil Rue Marcel Cachin;29165;Plobannalec-Lesconil;-4.216095;47.802155
48.576831548541726, -2.13712606834833;"{""coordinates"": [-2.13712606834833, 48.576831548541726], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500542;D221500542;PLOUBALAY Ecole St Joseph;22209;Beaussais-sur-Mer;-2.136976;48.576958
48.583586225450055, -2.536593783000048;"{""coordinates"": [-2.536593783000048, 48.583586225450055], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500851;D221500851;Motte Meurdel;22186;Pléneuf-Val-André;-2.5365937;48.583588
48.58074963517766, -2.55607454031395;"{""coordinates"": [-2.55607454031395, 48.58074963517766], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500857;D221500857;Dahouët Le Minihy;22186;Pléneuf-Val-André;-2.5561767;48.580807
48.24793700424246, -4.492882536340325;"{""coordinates"": [-4.492882536340325, 48.24793700424246], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500985;D29500985;Gare SNCF;29042;Crozon;-4.4928246;48.247776
48.43413477264223, -4.715926585755811;"{""coordinates"": [-4.715926585755811, 48.43413477264223], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503707;D29503707;Menez Crenn;29177;Plouarzel;-4.7169447;48.433563
